"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"1963","UAZ","UAZ 06875","Rodentia","Cricetidae","Peromyscus","Peromyscus eremicus","M","Ray Mapston","48",1958-12-10,"1/2 mile north end of Campbell, ca. 4000 ft.",32.344452,-110.926865,1219.2,937,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-284.741902732457,286.077417201902
"1964","UAZ","UAZ 06877","Rodentia","Cricetidae","Peromyscus","Peromyscus eremicus","M","John N. Carr","7",1958-12-11,"N end Campbell Ave., Tucson, ca. 2900",32.33711453,-110.9270701,883.92,900,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",11.5782942840903,11.6325995317532
"1965","UAZ","UAZ 06929","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","L. Commissaris","11",1958-09-21,"Camp Lawton, Mt. Bigelow, Catalina Mts.",32.408686,-110.715647,NA,2403,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1966","UAZ","UAZ 06930","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","L. Commissaris","1",1958-09-21,"Camp Lawton, Mt. Bigelow, 8000 ft., Catalina Mts.",32.408686,-110.715647,2438.4,2403,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-30.8153464289953,30.9598785145153
"1967","UAZ","UAZ 06971","Rodentia","Sciuridae","Sciurus","Sciurus aberti","M","G.V.R. Bradshaw","1633",1959-04-02,"Bear Wallow Camp Area, ca. 8000', Santa Catalina Mtns.",32.423409,-110.735649,2438.4,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-38.8153464289953,38.9974006201592
"1968","UAZ","UAZ 06972","Rodentia","Sciuridae","Sciurus","Sciurus aberti","M","G.V.R. Bradshaw","1635",1959-04-12,"Santa Catalina Mt., Bear Wallow Camp Area",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1969","UAZ","UAZ 07123","Rodentia","Sciuridae","Sciurus","Sciurus aberti","M","G.V.R. Bradshaw","1635",1959-04-12,"Santa Catalina Mt., Bear Wallow Camp Area",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1970","UAZ","UAZ 07602","Chiroptera","Vespertilionidae","Myotis","Myotis auriculus","F","P.J. Gould","285",1960-07-01,"Gereral Hitchcock Picnic Ground, Bear Canyon, Catalina Mtns.",32.37813,-110.682033,NA,1847,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1971","UAZ","UAZ 07603","Chiroptera","Vespertilionidae","Myotis","Myotis auriculus","M","P.J. Gould","286",1960-07-01,"Gereral Hitchcock Picnic Ground, Bear Canyon, Catalina Mtns.",32.37813,-110.682033,NA,1847,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1972","UAZ","UAZ 07604","Chiroptera","Vespertilionidae","Myotis","Myotis auriculus","F","P.J. Gould","287",1960-07-01,"Gereral Hitchcock Picnic Ground, Bear Canyon, Catalina Mtns.",32.37813,-110.682033,NA,1847,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1973","UAZ","UAZ 07605","Chiroptera","Vespertilionidae","Myotis","Myotis auriculus","M","P.J. Gould","288",1960-07-01,"Gereral Hitchcock Picnic Ground, Bear Canyon, Catalina Mtns.",32.37813,-110.682033,NA,1847,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1974","UAZ","UAZ 07742","Chiroptera","Phyllostomidae","Choeronycteris","Choeronycteris mexicana","F","P.J. Gould","428",1960-08-25,"Peppersauce Cave, 10 mi. SSE Oracle",32.54083,-110.70889,NA,1441,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pinal",NA,NA
"1975","UAZ","UAZ 07743","Chiroptera","Phyllostomidae","Choeronycteris","Choeronycteris mexicana","F","P.J. Gould","429",1960-08-25,"Peppersauce Cave, 10 mi. SSE Oracle",32.54083,-110.70889,NA,1441,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pinal",NA,NA
"1976","UAZ","UAZ 07744","Chiroptera","Phyllostomidae","Choeronycteris","Choeronycteris mexicana","F","P.J. Gould, B.J. Hayward","430",1960-08-22,"Peppersauce Cave, 10 mi. SSE Oracle",32.54083,-110.70889,NA,1441,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pinal",NA,NA
"1977","UAZ","UAZ 07745","Chiroptera","Phyllostomidae","Choeronycteris","Choeronycteris mexicana","F","P.J. Gould","431",1960-08-25,"Peppersauce Cave, 10 mi. SSE Oracle",32.54083,-110.70889,NA,1441,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pinal",NA,NA
"1978","UAZ","UAZ 07746","Chiroptera","Phyllostomidae","Choeronycteris","Choeronycteris mexicana","F","P.J. Gould","432",1960-08-25,"Peppersauce Cave, 10 mi. SSE Oracle",32.54083,-110.70889,NA,1441,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pinal",NA,NA
"1979","UAZ","UAZ 07747","Chiroptera","Phyllostomidae","Choeronycteris","Choeronycteris mexicana","F","P.J. Gould","433",1960-08-25,"Peppersauce Cave, 10 mi. SSE Oracle",32.54083,-110.70889,NA,1441,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pinal",NA,NA
"1980","UAZ","UAZ 07857","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","F","B.J. Hayward","1086",1960-01-21,"Bear Canyon Picnic Area, Santa Catalina Mts.",32.37444,-110.69,NA,1804,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1981","UAZ","UAZ 07860","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","M","Bruce Hayward","BJH 1419",1960-09-24,"Catalina Mtns., Upper Molino Basin, elev. 4000'",32.33556,-110.69583,1219.2,1333,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",111.258097267543,111.779927027468
"1982","UAZ","UAZ 08141","Chiroptera","Molossidae","Eumops","Eumops perotis","F","T.J. Cox","31",1961-05-31,"Santa Catalina Mts., Sabino Canyon, pool at end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1983","UAZ","UAZ 08142","Chiroptera","Molossidae","Eumops","Eumops perotis","F","T.J. Cox","32",1961-05-31,"Santa Catalina Mts., Upper Sabino Canyon, pool at end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1984","UAZ","UAZ 08143","Chiroptera","Molossidae","Eumops","Eumops perotis","F","T.J. Cox","26",1961-05-31,"Sabino Canyon, Santa Catalina Mts., pool down from end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1985","UAZ","UAZ 08144","Chiroptera","Molossidae","Nyctinomops","Nyctinomops macrotis","F","Tom Cox","25",1961-05-31,"Santa Catalina Mts., Sabino Canyon, pool at end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1986","UAZ","UAZ 08145","Chiroptera","Molossidae","Nyctinomops","Nyctinomops femorosaccus","F","Tom Cox","33",1961-05-31,"Santa Catalina Mts., Sabino Canyon, pool at end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1987","UAZ","UAZ 08146","Chiroptera","Molossidae","Nyctinomops","Nyctinomops femorosaccus","M","T.J. Cox","34",1961-05-31,"Santa Catalina Mts., Upper Sabino Canyon, pool at end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1988","UAZ","UAZ 08147","Chiroptera","Molossidae","Tadarida","Tadarida brasiliensis","M","T.J. Cox","35",1961-05-31,"Santa Catalina Mts., Upper Sabino Canyon, pool at end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1989","UAZ","UAZ 08148","Chiroptera","Molossidae","Tadarida","Tadarida brasiliensis","M","T.J. Cox","36",1961-05-31,"Santa Catalina Mts., Upper Sabino Canyon, pool at end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1990","UAZ","UAZ 08149","Chiroptera","Molossidae","Tadarida","Tadarida brasiliensis","M","T.J. Cox","37",1961-05-31,"Santa Catalina Mts., Upper Sabino Canyon, pool at end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1991","UAZ","UAZ 08170","Chiroptera","Molossidae","Eumops","Eumops perotis","F","S. Cross, T. Cox","162",1961-06-14,"Sabino Canyon, Santa Catalina Mts., pool down from end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1992","UAZ","UAZ 08195","Rodentia","Sciuridae","Sciurus","Sciurus aberti","M","G.L. Anklam","30",1960-04-21,"Bear Wallow, near Summerhaven, Santa Catalina Mountains",32.424242,-110.739816,NA,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1993","UAZ","UAZ 08645","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","149",1961-05-31,"Upper Sabino Canyon, 1/2 mi. above last bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1994","UAZ","UAZ 08650","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","179",1961-07-25,"Sabino Canyon, Santa Catalina Mts., above 1st bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1995","UAZ","UAZ 08652","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","159",1961-06-14,"Sabino Canyon, Santa Catalina Mts., between 3rd & 4th bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1996","UAZ","UAZ 08653","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","160",1961-06-15,"Sabino Canyon, Santa Catalina Mts., between 3rd & 4th bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1997","UAZ","UAZ 08654","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","M","S. Cross","161",1961-06-14,"Sabino Canyon, Santa Catalina Mts., pool down from end of road",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1998","UAZ","UAZ 08657","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","169",1961-06-29,"Lower Sabino Canyon, just past 1st bridge, Santa Catalina Mts.",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"1999","UAZ","UAZ 08658","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","170",1961-06-30,"Lower Sabino Canyon, just past 1st bridge, Santa Catalina Mts.",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2000","UAZ","UAZ 08659","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","171",1961-07-03,"Lower Sabino Canyon, just past 1st bridge, Santa Catalina Mts.",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2001","UAZ","UAZ 08661","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","180",1961-07-25,"Sabino Canyon, Santa Catalina Mts., above 1st bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2002","UAZ","UAZ 08664","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","184",1961-07-09,"Sabino Canyon, Santa Catalina Mts., above 1st bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2003","UAZ","UAZ 08679","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","172",1961-06-30,"Sabino Canyon, Santa Catalina Mts., above 1st bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2004","UAZ","UAZ 08682","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","M","S. Cross","185",1961-07-09,"Sabino Canyon, Santa Catalina Mts., above 1st bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2005","UAZ","UAZ 08683","Chiroptera","Vespertilionidae","Parastrellus","Parastrellus hesperus","F","S. Cross","186",1961-07-09,"Sabino Canyon, Santa Catalina Mts., above 1st bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2006","UAZ","UAZ 09102","Chiroptera","Phyllostomidae","Choeronycteris","Choeronycteris mexicana","F","S. Cross","2",1961-07-27,"Sabino Canyon, Santa Catalina Mts., below 1st bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2007","UAZ","UAZ 09196","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus cinereus","M","S. Cross","282",1962-07-07,"Sabino Canyon, Santa Catalina Mts., below 1st bridge",32.32222,-110.80917,NA,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2008","UAZ","UAZ 09197","Chiroptera","Vespertilionidae","Myotis","Myotis auriculus","M","P. Westcott","135",1962-07-12,"Marshall Gulch Picnic Area on Sabino Creek (ca. 8000' el.) Catalina Mts.",32.42889,-110.75417,2438.4,2300,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-133.815346428995,134.44297562468
"2009","UAZ","UAZ 09198","Chiroptera","Vespertilionidae","Myotis","Myotis volans","M","P. Westcott","136",1962-07-12,"Marshall Gulch Picnic Area on Sabino Creek (ca. 8000' el.) Catalina Mts.",32.42889,-110.75417,2438.4,2300,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-133.815346428995,134.44297562468
"2010","UAZ","UAZ 09249","Artiodactyla","Cervidae","Odocoileus","Odocoileus virginianus","F","Wm. J. Bigler","18",1962-07-17,"Des. Museum (from Mt. Lemmon)",32.44306,-110.78778,NA,2742,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2011","UAZ","UAZ 09807","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","M","J.M. Carroll Jr.","2",1962-10-07,"Loma Linda home site area, Coronado National Forest, 7800 ft.",32.448132,-110.755095,2377.44,2391,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",17.7883257558316,17.8717576856112
"2012","UAZ","UAZ 09833","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","M","G.L. Kooyman","10",1962-11-22,"Sabino Canyon, 1.5 mi. from gate, 2800 ft.",32.32222,-110.80917,853.44,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",6.88013037650386,6.91239999885768
"2013","UAZ","UAZ 09834","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","F","G.L. Kooyman","11",1962-11-22,"Sabino Canyon, 1.5 mi. from gate, 2800 ft.",32.32222,-110.80917,853.44,865,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",6.88013037650386,6.91239999885768
"2014","UAZ","UAZ 10545","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus penicillatus","F","J.L. Patton","65",1963-10-09,"3.5 mi. N River Rd. on Pontatoc Rd., Tucson",32.32746,-110.894561,NA,880,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2015","UAZ","UAZ 11327","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","M","J.L. Osborne","196",1964-08-18,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2016","UAZ","UAZ 11328","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","J.L. Osborne","197",1964-08-18,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2017","UAZ","UAZ 11329","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","J.L. Osborne","198",1964-08-18,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2018","UAZ","UAZ 11330","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","F","J.L. Osborne","199",1964-08-18,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2019","UAZ","UAZ 11483","Eulipotyphla","Soricidae","Sorex","Sorex monticolus","F","Alfred L. Gardner","8786",1964-08-19,"Bear Wallow Camp Grd., Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2020","UAZ","UAZ 11513","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","M","J.L. Osborne","200",1964-08-18,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2021","UAZ","UAZ 11514","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","F","J.L. Osborne","201",1964-08-18,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2022","UAZ","UAZ 11515","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","M","J.L. Osborne","202",1964-08-18,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2023","UAZ","UAZ 11516","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","J.L. Osborne","203",1964-08-18,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2024","UAZ","UAZ 11517","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus cinereus","F","J.L. Osborne","204",1964-08-18,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2025","UAZ","UAZ 11518","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","M","J.L. Osborne","205",1964-08-18,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2026","UAZ","UAZ 11519","Chiroptera","Vespertilionidae","Myotis","Myotis volans","M","J.L. Osborne","206",1964-08-18,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2027","UAZ","UAZ 11520","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus cinereus","M","J.L. Osborne","207",1964-08-18,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2028","UAZ","UAZ 11521","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus cinereus","F","J.L. Osborne","208",1964-08-18,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2029","UAZ","UAZ 11522","Chiroptera","Vespertilionidae","Myotis","Myotis volans","F","J.L. Osborne","209",1964-08-18,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2030","UAZ","UAZ 11523","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus cinereus","F","J. Osborne","210",1964-08-18,"Bear Wallow Camp Grd., Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2031","UAZ","UAZ 11524","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus cinereus","F","J. Osborne","211",1964-08-18,"Bear Wallow Camp Grd., Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2032","UAZ","UAZ 11525","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus cinereus","M","J. Osborne","212",1964-08-18,"Bear Wallow Camp Grd., Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2033","UAZ","UAZ 11526","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus cinereus","F","J. Osborne","213A",1964-08-18,"Bear Wallow Camp Grd., Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2034","UAZ","UAZ 11539","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","M","Alfred L. Gardner","8787",1964-08-19,"Bear Wallow Campground, Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2035","UAZ","UAZ 11540","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","F","Alfred L. Gardner","8788",1964-08-19,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2036","UAZ","UAZ 11541","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","M","Alfred L. Gardner","8789",1964-08-19,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2037","UAZ","UAZ 11542","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","F","Alfred L. Gardner","8790",1964-08-19,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2038","UAZ","UAZ 11694","Chiroptera","Vespertilionidae","Eptesicus","Eptesicus fuscus","F","A.L. Gardner","8823",1964-08-19,"Bear Wallow Camp Grd., Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2039","UAZ","UAZ 11934","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","E.H. Studier","227",1964-09-16,"Bear Canyon Campground, Santa Catalina Mts.",32.374242,-110.691756,NA,1838,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2040","UAZ","UAZ 11935","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","M","E.H. Studier","6",1964-10-11,"Bear Wallow, Mt. Lemmon, 7600 ft.",32.424242,-110.739816,2316.48,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",71.3919979406586,71.7268452017653
"2041","UAZ","UAZ 11936","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","E.H. Studier","7",1964-10-11,"Bear Wallow, Mt. Lemmon, 7600 ft.",32.424242,-110.739816,2316.48,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",71.3919979406586,71.7268452017653
"2042","UAZ","UAZ 12079","Rodentia","Geomyidae","Thomomys","Thomomys bottae","F","E.H. Studier","5",1964-10-11,"Bear Wallow, Mt. Lemmon, 7600 ft.",32.424242,-110.739816,2316.48,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",71.3919979406586,71.7268452017653
"2043","UAZ","UAZ 12085","Eulipotyphla","Soricidae","Sorex","Sorex monticolus","F","Alfred L. Gardner","8832",1964-10-31,"Bear Wallow Camp Grd., Santa Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2044","UAZ","UAZ 12088","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","M. Darden","1",1964-09-16,"Bear Canyon Camp Grounds",32.374242,-110.691756,NA,1838,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2045","UAZ","UAZ 12089","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","M","M. Straus","1",1964-09-16,"Bear Canyon Campground, Santa Catalina Mts.",32.374242,-110.691756,NA,1838,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2046","UAZ","UAZ 12464","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi","F","R. Schweinsburg","30",1964-11-28,"junc. Soldier's Trail & Mt. Lemmon Hgwy, elev. 2863'",32.304141,-110.74507,872.6424,880,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",2.78997363828333,2.80305934898323
"2047","UAZ","UAZ 12465","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi","M","Jerry W. Nagel","11",1964-11-05,"400 yds. S junction Campbell Ave. & E Ina St., Tucson, 2200'",32.335532,-110.927003,670.56,901,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",224.691146930984,225.745007550031
"2048","UAZ","UAZ 12467","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","M","J. Augsburger","9",1964-10-22,"Bear Wallow, near Mt. Lemmon in Santa Catalina Mtns.",32.424242,-110.739816,NA,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
